 e norm nbkg flat fbkg nder nsec
 7585.5393 0.79272280 0.79221514 1.0003696 0.99986182 -0.31118054E-03 -0.24749400E-05
 7589.7972 0.79139388 0.79128315 0.99998304 0.99987216 -0.30210307E-03 0.39866697E-05
 7594.0769 0.79014359 0.79036257 0.99966208 0.99988091 -0.27714420E-03 0.22804337E-05
 7598.3766 0.78901616 0.78945260 0.99945032 0.99988661 -0.28253837E-03 -0.36761285E-06
 7602.6926 0.78770932 0.78855274 0.99904450 0.99988776 -0.28031145E-03 0.18301449E-05
 7607.0325 0.78658980 0.78766015 0.99881265 0.99988284 -0.26669679E-03 0.14072204E-05
 7611.3888 0.78539006 0.78677503 0.99848545 0.99987026 -0.26807391E-03 0.27900328E-05
 7615.7635 0.78424924 0.78589561 0.99820222 0.99984844 -0.24233687E-03 0.89982195E-05
 7620.1585 0.78326483 0.78502010 0.99806058 0.99981570 -0.18916194E-03 0.11251296E-04
 7624.5683 0.78258371 0.78414816 0.99820611 0.99977040 -0.14327201E-03 0.47194347E-05
 7629.0003 0.78199805 0.78327680 0.99843215 0.99971075 -0.14743375E-03 -0.79289255E-05
 7633.4548 0.78127354 0.78240449 0.99850414 0.99963493 -0.21373229E-03 -0.73682564E-05
 7637.9260 0.78009035 0.78153076 0.99810097 0.99954122 -0.21320020E-03 0.24502838E-05
 7642.4159 0.77936303 0.78065362 0.99813730 0.99942774 -0.19177496E-03 -0.30893313E-05
 7646.9246 0.77836464 0.77977141 0.99788597 0.99929259 -0.24099999E-03 -0.37218931E-05
 7651.4522 0.77718529 0.77888243 0.99743684 0.99913382 -0.22540695E-03 0.69534980E-05
 7656.0005 0.77631887 0.77798454 0.99728385 0.99894937 -0.17789073E-03 0.48634851E-05
 7660.5659 0.77556404 0.77707673 0.99722482 0.99873736 -0.18108232E-03 -0.16562884E-05
 7665.1484 0.77466234 0.77615715 0.99700108 0.99849574 -0.19304232E-03 -0.23223206E-05
 7669.7538 0.77379038 0.77522279 0.99678983 0.99822208 -0.20241962E-03 -0.16145700E-05
 7674.3765 0.77279440 0.77427288 0.99643621 0.99791453 -0.20794165E-03 0.12855153E-05
 7679.0164 0.77186431 0.77330547 0.99612991 0.99757091 -0.19051246E-03 0.58329181E-05
 7683.6794 0.77102208 0.77231733 0.99589341 0.99718850 -0.15367842E-03 0.24558120E-05
 7688.3598 0.77042842 0.77130761 0.99588641 0.99676545 -0.16756676E-03 -0.29946671E-05
 7693.0596 0.76945027 0.77027381 0.99547583 0.99629922 -0.18176904E-03 0.11813768E-05
 7697.7808 0.76871598 0.76921333 0.99529001 0.99578720 -0.15643705E-03 0.52157229E-05
 7702.5157 0.76797099 0.76812572 0.99507322 0.99522780 -0.13244883E-03 0.26151120E-05
 7707.2701 0.76745913 0.76700745 0.99506973 0.99461790 -0.13162134E-03 -0.15654540E-05
 7712.0442 0.76671683 0.76585622 0.99481571 0.99395495 -0.14736531E-03 -0.53895899E-05
 7716.8419 0.76604859 0.76466871 0.99461576 0.99323572 -0.18320898E-03 0.78463158E-06
 7721.6612 0.76495491 0.76344291 0.99396987 0.99245771 -0.13981952E-03 0.45131898E-05
 7726.4946 0.76469896 0.76217839 0.99414024 0.99161952 -0.13964456E-03 -0.85163272E-05
 7731.3458 0.76360250 0.76087170 0.99344877 0.99071782 -0.22229702E-03 -0.21063942E-05
 7736.2151 0.76253810 0.75952033 0.99276777 0.98974984 -0.16011989E-03 0.50063664E-05
 7741.1063 0.76203965 0.75812058 0.99263115 0.98871192 -0.17343234E-03 -0.86340510E-05
 7746.0137 0.76083871 0.75667148 0.99176977 0.98760238 -0.24472175E-03 -0.14526926E-04
